AphiaID,Species,Phylum,Class,Order,Family,Genus
129455,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce
131507,Nicolea venustula,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea
138262,NA,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula
129653,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis
125071,Amphiura borealis,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura
111256,Tricellaria ternata,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Tricellaria
129855,Drilonereis brattstroemi,Annelida,Polychaeta,Eunicida,Oenonidae,Drilonereis
117591,Halecium labrosum,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium
103509,NA,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula
130060,Eunice pennata,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice
130352,Nephtys pente,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
141668,Thyasira obsoleta,Mollusca,Bivalvia,Lucinida,Thyasiridae,Thyasira
102059,Unciola leucopis,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola
110835,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocryptellidae,Porella
102481,Liljeborgia fissicornis,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia
131077,Sthenelais limicola,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenelais
102581,Hippomedon robustus,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Hippomedon
250885,Molgula griffithsii,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula
129296,NA,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera
110503,Leptostylis longimana,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis
22496,NA,Annelida,Polychaeta,Phyllodocida,Nereididae,NA
129613,NA,Annelida,Polychaeta,Spionida,Spionidae,Laonice
943,NA,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA
130889,Chone fauveli,Annelida,Polychaeta,Sabellida,Sabellidae,Chone
141417,Anatoma crispata,Mollusca,Gastropoda,Lepetellida,Anatomidae,Anatoma
125126,Ophiopus arcticus,Echinodermata,Ophiuroidea,Amphilepidida,Amphilepidida incertae sedis,Ophiopus
125092,Amphiura otteri,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura
101466,NA,Arthropoda,Malacostraca,Amphipoda,Aoridae,Autonoe
102565,Gronella groenlandica,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Gronella
125073,Amphiura chiajei,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura
140577,Nuculana minuta,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana
139012,Parvicardium scabrum,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium
130404,Nereis pelagica,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis
110542,Campylaspis costata,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Campylaspis
110537,Campylaspis affinis,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Campylaspis
111124,Porella compressa,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocryptellidae,Porella
140632,Doridunculus echinulatus,Mollusca,Gastropoda,Nudibranchia,Akiodorididae,Doridunculus
110839,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
107323,Hyas coarctatus,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas
141905,Velutina velutina,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Velutina
111172,Dendrobeania fessa,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania
131290,Eusyllis blomstrandi,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis
110483,Diastylis lucifera,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
102932,Westwoodilla caecula,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Westwoodilla
118401,NA,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice
130118,Glycera capitata,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera
106854,NA,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
129838,Pareurythoe borealis,Annelida,Polychaeta,Amphinomida,Amphinomidae,Pareurythoe
107163,Munida sarsi,Arthropoda,Malacostraca,Decapoda,Munididae,Munida
101912,Ampelisca odontoplax,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca
714762,Ariadnaria borealis,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Ariadnaria
160236,Curtitoma decussata,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Curtitoma
103181,Bruzelia tuberculata,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Bruzelia
140525,Cryptonatica affinis,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica
102690,Orchomenella minuta,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomenella
129491,NA,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
130041,Protodorvillea kefersteini,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea
131531,Polycirrus medusa,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus
130198,Syllidia armata,Annelida,Polychaeta,Phyllodocida,Hesionidae,Syllidia
1355594,Bradabyssa villosa,Annelida,Polychaeta,Terebellida,Flabelligeridae,Bradabyssa
834039,Crisularia plumosa,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Crisularia
129805,Melinna elisabethae,Annelida,Polychaeta,Terebellida,Melinnidae,Melinna
140172,Lamellaria latens,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Lamellaria
976,NA,Annelida,Polychaeta,Terebellida,Flabelligeridae,NA
111257,Cellaria fistulosa,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria
138984,Capulus ungaricus,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Capulus
129285,NA,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine
140201,Leptochiton cancellatus,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton
102061,Unciola planipes,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola
157398,Glyphanostomum pallescens,Annelida,Polychaeta,Terebellida,Ampharetidae,Glyphanostomum
123915,Ctenodiscus crispatus,Echinodermata,Asteroidea,Paxillosida,Ctenodiscidae,Ctenodiscus
101897,Ampelisca eschrichtii,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca
103456,NA,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum
124188,Rhizocrinus lofotensis,Echinodermata,Crinoidea,Comatulida,Rhizocrinidae,Rhizocrinus
111173,Dendrobeania fruticosa,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania
130601,Pholoe inornata,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoe
102021,Autonoe longipes,Arthropoda,Malacostraca,Amphipoda,Aoridae,Autonoe
102369,Gammaropsis palmata,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis
160248,Curtitoma violacea,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Curtitoma
1424477,Weltnerium stroemii,Arthropoda,Hexanauplia,Scalpelliformes,Scalpellidae,Weltnerium
129595,NA,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenelais
111135,Porella struma,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocryptellidae,Porella
138865,Buccinum humphreysianum,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum
478771,Typhlotanais tenuicornis,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,Typhlotanais
101958,Haploops tubicola,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Haploops
130225,Augeneria tentaculata,Annelida,Polychaeta,Eunicida,Lumbrineridae,Augeneria
106204,Scalpellum scalpellum,Arthropoda,Hexanauplia,Scalpelliformes,Scalpellidae,Scalpellum
102873,Bathymedon longimanus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Bathymedon
231749,Ruditapes decussatus,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes
118515,Tole laciniata,Arthropoda,Malacostraca,Isopoda,Janiroidea incertae sedis,Tole
118669,Echinozone coronata,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Echinozone
106178,Amigdoscalpellum hispidum,Arthropoda,Hexanauplia,Scalpelliformes,Scalpellidae,Amigdoscalpellum
101944,Byblis longicornis,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Byblis
423728,Rostroculodes longirostris,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Rostroculodes
327985,Exogone naidina,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone
110522,Platysympus typicus,Arthropoda,Malacostraca,Cumacea,Lampropidae,Platysympus
130123,Glycera lapidum,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera
152269,Tharyx killariensis,Annelida,Polychaeta,Terebellida,Cirratulidae,Tharyx
931,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,NA
103902,Polycarpa fibrosa,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Polycarpa
140447,Dacrydium ockelmanni,Mollusca,Bivalvia,Mytilida,Mytilidae,Dacrydium
140253,Limopsis cristata,Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis
334812,Sosane wireni,Annelida,Polychaeta,Terebellida,Ampharetidae,Sosane
130142,Goniada pallida,Annelida,Polychaeta,Phyllodocida,Goniadidae,Goniada
131170,Pygospio elegans,Annelida,Polychaeta,Spionida,Spionidae,Pygospio
130598,Pholoe assimilis,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoe
141434,Abra longicallus,Mollusca,Bivalvia,Cardiida,Semelidae,Abra
131723,NA,Porifera,Calcarea,Leucosolenida,Sycettidae,Sycon
1033423,Lamispina falcata,Annelida,Polychaeta,Terebellida,Flabelligeridae,Lamispina
13794,NA,Arthropoda,Malacostraca,Isopoda,NA,NA
852864,Parexogone longicirris,Annelida,Polychaeta,Phyllodocida,Syllidae,Parexogone
139090,Eumetula arctica,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Newtoniellidae,Eumetula
102513,Anonyx lilljeborgi,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx
129856,Drilonereis filum,Annelida,Polychaeta,Eunicida,Oenonidae,Drilonereis
946,NA,Annelida,Polychaeta,Phyllodocida,Hesionidae,NA
332976,Anobothrus laubieri,Annelida,Polychaeta,Terebellida,Ampharetidae,Anobothrus
131508,Nicolea zostericola,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea
129824,Zatsepinia rittichae,Annelida,Polychaeta,Terebellida,Ampharetidae,Zatsepinia
152249,Psamathe fusca,Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe
181500,Nothria hyperborea,Annelida,Polychaeta,Eunicida,Onuphidae,Nothria
1048978,Octobranchus sikorskii,Annelida,Polychaeta,Terebellida,Trichobranchidae,Octobranchus
111182,Uschakovia gorbunovi,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Uschakovia
106738,NA,Arthropoda,Malacostraca,Decapoda,Paguridae,NA
131575,Trichobranchus roseus,Annelida,Polychaeta,Terebellida,Trichobranchidae,Trichobranchus
129619,NA,Annelida,Polychaeta,Spionida,Spionidae,Polydora
145,NA,Mollusca,Gastropoda,Littorinimorpha,Naticidae,NA
138217,NA,Mollusca,Bivalvia,Mytilida,Mytilidae,Dacrydium
130055,Eunice dubitata,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice
130984,Apomatus similis,Annelida,Polychaeta,Sabellida,Serpulidae,Apomatus
330759,Pista elongata,Annelida,Polychaeta,Terebellida,Terebellidae,Pista
125190,Ophiura (Dictenophiura) carnea,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
183395,Samythella elongata,Annelida,Polychaeta,Terebellida,Ampharetidae,Samythella
598842,Trypanosyllis troll,Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis
106835,NA,Arthropoda,Malacostraca,Decapoda,Munididae,Munida
547398,Aglaophamus pulcher,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Aglaophamus
130752,Harmothoe abyssicola,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
1360,NA,Cnidaria,Anthozoa,Actiniaria,NA,NA
130100,Diplocirrus glaucus,Annelida,Polychaeta,Terebellida,Flabelligeridae,Diplocirrus
123587,NA,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha
1367,NA,Cnidaria,Anthozoa,Pennatulacea,NA,NA
152389,Hauchiella tribullata,Annelida,Polychaeta,Terebellida,Terebellidae,Hauchiella
128512,Kophobelemnon stelliferum,Cnidaria,Anthozoa,Pennatulacea,Kophobelemnidae,Kophobelemnon
131483,Axionice flexuosa,Annelida,Polychaeta,Terebellida,Terebellidae,Axionice
292941,NA,Arthropoda,Malacostraca,Isopoda,NA,NA
130355,Nephtys caeca,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
140242,Limatula subauriculata,Mollusca,Bivalvia,Limida,Limidae,Limatula
131100,Sphaerodorum gracilis,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodorum
130963,Pseudopotamilla reniformis,Annelida,Polychaeta,Sabellida,Sabellidae,Pseudopotamilla
130263,Scoletoma impatiens,Annelida,Polychaeta,Eunicida,Lumbrineridae,Scoletoma
131540,Streblosoma intestinale,Annelida,Polychaeta,Terebellida,Terebellidae,Streblosoma
131155,Prionospio dubia,Annelida,Polychaeta,Spionida,Spionidae,Prionospio
139112,Falcidens crossotus,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Falcidens
129096,NA,Annelida,Polychaeta,Sabellida,Siboglinidae,NA
130262,Scoletoma funchalensis,Annelida,Polychaeta,Eunicida,Lumbrineridae,Scoletoma
141676,Thyasira succisa,Mollusca,Bivalvia,Lucinida,Thyasiridae,Thyasira
110543,Campylaspis glabra,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Campylaspis
129810,Melinnopsis arctica,Annelida,Polychaeta,Terebellida,Melinnidae,Melinnopsis
130711,Poecilochaetus serpens,Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus
141662,Thyasira flexuosa,Mollusca,Bivalvia,Lucinida,Thyasiridae,Thyasira
1130,NA,Arthropoda,Malacostraca,Decapoda,NA,NA
131471,Amaeana trilobata,Annelida,Polychaeta,Terebellida,Terebellidae,Amaeana
136021,NA,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Golfingia
131494,Lanassa venusta,Annelida,Polychaeta,Terebellida,Terebellidae,Lanassa
131168,Pseudopolydora paucibranchiata,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora
130367,Ceratocephale loveni,Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratocephale
102108,Neohela monstrosa,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Neohela
102944,Nicippe tumida,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Nicippe
110412,NA,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella
129289,NA,Annelida,Polychaeta,Terebellida,Flabelligeridae,Brada
129802,Melinna albicincta,Annelida,Polychaeta,Terebellida,Melinnidae,Melinna
138322,NA,Mollusca,Bivalvia,Pectinida,Pectinidae,Palliolum
129710,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus
129300,NA,Annelida,Polychaeta,Phyllodocida,Goniadidae,Goniada
102904,Oediceropsis brevicornis,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Oediceropsis
130635,Eulalia tjalfiensis,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia
110446,Cyclaspis longicaudata,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Cyclaspis
103117,Metopa boeckii,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa
124394,Echinocardium flavescens,Echinodermata,Echinoidea,Spatangoida,Loveniidae,Echinocardium
110494,Diastyloides biplicatus,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastyloides
131190,Spiophanes wigleyi,Annelida,Polychaeta,Spionida,Spionidae,Spiophanes
129819,Samytha sexcirrata,Annelida,Polychaeta,Terebellida,Ampharetidae,Samytha
140717,Pseudamussium peslutrae,Mollusca,Bivalvia,Pectinida,Pectinidae,Pseudamussium
124419,Spatangus raschi,Echinodermata,Echinoidea,Spatangoida,Spatangidae,Spatangus
135197,Flabellum (Ulocyathus) macandrewi,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum
131490,Eupolymnia nesidensis,Annelida,Polychaeta,Terebellida,Terebellidae,Eupolymnia
138117,NA,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton
106115,NA,Arthropoda,Hexanauplia,Scalpelliformes,Scalpellidae,Scalpellum
553024,Ophiolycus purpureus,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiolycus
103010,Parapleustes gracilis,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Parapleustes
149668,NA,Arthropoda,Malacostraca,Mysida,NA,NA
234161,Axinulus croulinensis,Mollusca,Bivalvia,Lucinida,Thyasiridae,Axinulus
151320,NA,Mollusca,Bivalvia,Pectinida,NA,NA
101408,NA,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,NA
136060,Nephasoma (Nephasoma) minutum,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Nephasoma
14656,NA,Mollusca,Bivalvia,Nuculida,NA,NA
130362,Nephtys incisa,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
956,NA,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA
130238,Lumbrineris aniara,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris
140583,Ennucula corticata,Mollusca,Bivalvia,Nuculida,Nuculidae,Ennucula
954693,Parathyasira equalis,Mollusca,Bivalvia,Lucinida,Thyasiridae,Parathyasira
110497,Diastyloides serratus,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastyloides
139853,Melanella monterosatoi,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella
102484,Liljeborgia macronyx,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia
107563,Pontophilus norvegicus,Arthropoda,Malacostraca,Decapoda,Crangonidae,Pontophilus
130357,Nephtys cirrosa,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
131570,Octobranchus floriceps,Annelida,Polychaeta,Terebellida,Trichobranchidae,Octobranchus
150531,NA,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Antalis
983,NA,Annelida,Polychaeta,Terebellida,Trichobranchidae,NA
131489,Eupolymnia nebulosa,Annelida,Polychaeta,Terebellida,Terebellidae,Eupolymnia
131519,Pista mediterranea,Annelida,Polychaeta,Terebellida,Terebellidae,Pista
154972,Pista lornensis,Annelida,Polychaeta,Terebellida,Terebellidae,Pista
140250,Scutopus ventrolineatus,Mollusca,Caudofoveata,Chaetodermatida,Limifossoridae,Scutopus
110471,Diastylis boecki,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
110615,Leucon (Leucon) acutirostris,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon
139115,Falcidens sagittiferus,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Falcidens
129804,Melinna cristata,Annelida,Polychaeta,Terebellida,Melinnidae,Melinna
101497,NA,Arthropoda,Malacostraca,Amphipoda,Atylidae,Atylus
154965,Leaena ebranchiata,Annelida,Polychaeta,Terebellida,Terebellidae,Leaena
138592,NA,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites
103188,Syrrhoe crenulata,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Syrrhoe
130364,Nephtys longosetosa,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
131174,Scolelepis korsuni,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis
140377,Montacuta substriata,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Montacuta
156232,Malacoceros jirkovi,Annelida,Polychaeta,Spionida,Spionidae,Malacoceros
101582,NA,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia
131107,Aonides paucibranchiata,Annelida,Polychaeta,Spionida,Spionidae,Aonides
146907,Fabulina fabula,Mollusca,Bivalvia,Cardiida,Tellinidae,Fabulina
102779,Tryphosites longipes,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosites
101898,Ampelisca gibba,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca
138464,NA,Mollusca,Gastropoda,Lepetellida,Anatomidae,Anatoma
1053400,Epimeria (Epimeria) parasitica,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria
129596,NA,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Clavodorum
140300,Spisula elliptica,Mollusca,Bivalvia,Venerida,Mactridae,Spisula
129241,NA,Annelida,Polychaeta,Terebellida,Cirratulidae,Caulleriella
129625,NA,Annelida,Polychaeta,Spionida,Spionidae,Spio
138127,NA,Mollusca,Bivalvia,Limida,Limidae,Limatula
141436,Abra prismatica,Mollusca,Bivalvia,Cardiida,Semelidae,Abra
130131,Glycera unicornis,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera
123561,NA,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten
131127,Laonice bahusiensis,Annelida,Polychaeta,Spionida,Spionidae,Laonice
140440,Crenella decussata,Mollusca,Bivalvia,Mytilida,Mytilidae,Crenella
123922,Luidia sarsii,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia
118864,Politolana microphthalma,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Politolana
130763,Harmothoe fragilis,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
131187,Spiophanes bombyx,Annelida,Polychaeta,Spionida,Spionidae,Spiophanes
131495,Lanice conchilega,Annelida,Polychaeta,Terebellida,Terebellidae,Lanice
131169,Pseudopolydora pulchra,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora
129959,Cirratulus cirratus,Annelida,Polychaeta,Terebellida,Cirratulidae,Cirratulus
130920,Jasmineira caudata,Annelida,Polychaeta,Sabellida,Sabellidae,Jasmineira
130719,Acanthicolepis asperrima,Annelida,Polychaeta,Phyllodocida,Polynoidae,Acanthicolepis
130058,Eunice norvegica,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice
472537,Stigmatoechos violacea,Bryozoa,Stenolaemata,Cyclostomatida,Stigmatoechidae,Stigmatoechos
130631,Eulalia mustela,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia
179538,Nototropis vedlomensis,Arthropoda,Malacostraca,Amphipoda,Atylidae,Nototropis
118732,Janira maculosa,Arthropoda,Malacostraca,Isopoda,Janiridae,Janira
147007,Malmgrenia mcintoshi,Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgrenia
558444,Branchiomma arcticum,Annelida,Polychaeta,Sabellida,Sabellidae,Branchiomma
146121,NA,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus
138985,Torellia delicata,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Torellia
130644,Eumida sanguinea,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida
102570,Hippomedon denticulatus,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Hippomedon
101586,NA,Arthropoda,Malacostraca,Amphipoda,Acidostomatidae,Acidostoma
101610,NA,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Hippomedon
328642,Laonice norgensis,Annelida,Polychaeta,Spionida,Spionidae,Laonice
100730,NA,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia
130616,Eteone longa,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone
151894,Euspira nitida,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira
131183,Spio filicornis,Annelida,Polychaeta,Spionida,Spionidae,Spio
101864,Phtisica marina,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Phtisica
130683,Pseudomystides limbata,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides
130649,Hesionura elongata,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hesionura
131543,Thelepus cincinnatus,Annelida,Polychaeta,Terebellida,Terebellidae,Thelepus
757970,Parexogone hebes,Annelida,Polychaeta,Phyllodocida,Syllidae,Parexogone
131328,Odontosyllis gibba,Annelida,Polychaeta,Phyllodocida,Syllidae,Odontosyllis
1762,NA,Mollusca,Gastropoda,Nudibranchia,NA,NA
247773,Stenosemus albus,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Stenosemus
235385,Novocrania anomala,Brachiopoda,Craniata,Craniida,Craniidae,Novocrania
129601,NA,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodoropsis
159903,Limneria undata,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Limneria
101774,NA,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Bruzelia
571832,Harmothoe glabra,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
196385,Polycirrus norvegicus,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus
131574,Trichobranchus glacialis,Annelida,Polychaeta,Terebellida,Trichobranchidae,Trichobranchus
125110,Ophiactis balli,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiactis
130910,Euchone southerni,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone
